accession	domain	phylum	class	order	family	genus	species
GB_GCA_018399955.1	Bacteria	Bacillota	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium sp018399955
GB_GCA_018261895.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp018261895
GB_GCA_905214945.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp905214945
GB_GCA_028683955.1	Bacteria	Bacillota	TC1	TC1	TC1	WTXA01	WTXA01 sp028683955
RS_GCF_023652955.1	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	Geomonas sp023652955
GB_GCA_902491895.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp902491895
GB_GCA_016869435.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis	Methylocystis sp016869435
RS_GCF_028618595.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Bartonella	Bartonella sp028618595
GB_GCA_039933915.1	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720	UBA4720 sp039933915
GB_GCA_902616595.1	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_A	Prochlorococcus_A sp902616595
GB_GCA_022739635.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp022739635
GB_GCA_031271805.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp031271805
GB_GCA_947464415.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Sanyastnellaceae	CAMCTV01	CAMCTV01 sp947464415
GB_GCA_003232155.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter_C	Maribacter_C sp003232155
GB_GCA_029060625.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Lepagella	Lepagella sp029060625
GB_GCA_001799795.1	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	UBA9959	UBA9959	UBA9959 sp001799795
RS_GCF_015831345.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	Ramlibacter aquaedulcis
GB_GCA_943323675.2	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UKL13-3	UBA6183	UBA6183 sp943323675
RS_GCF_963524205.1	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	Aminipila	Aminipila sp963524205
GB_GCA_031292565.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	JAFGVL01	JAFGVL01 sp031292565
GB_GCA_041656155.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	Bact-08 sp041656155
GB_GCA_963600315.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA6382	UBA6382 sp963600315
GB_GCA_946626015.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	JAAZFZ01	JAAZFZ01 sp946626015
GB_GCA_028280225.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae	UBA4421	UBA4421 sp028280225
GB_GCA_035571045.1	Bacteria	Acidobacteriota	Terriglobia	Acidiferrales	UBA7541	Acidiferrum	Acidiferrum sp035571045
GB_GCA_035510695.1	Bacteria	Patescibacteriota	Microgenomatia	Levybacterales	UBA12049	DAIDHK01	DAIDHK01 sp035510695
GB_GCA_021108295.1	Bacteria	Patescibacteriota	Dojkabacteria	SC72	SC72	UBA9296	UBA9296 sp021108295
GB_GCA_038230755.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Fibrella	Fibrella sp038230755
GB_GCA_903883945.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JAAFHG01	JAAFHG01 sp903883945
GB_GCA_030622125.1	Bacteria	AUK180	AUK180	AUK180	AUK180	JAUXGM01	JAUXGM01 sp030622125
GB_GCA_038062895.1	Bacteria	Patescibacteriota	Microgenomatia	UBA10105	UBA927	JACQHE01	JACQHE01 sp038062895
GB_GCA_041191645.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Rhodoluna	Rhodoluna sp041191645
RS_GCF_002813555.1	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma_A	Spiroplasma_A floricola
GB_GCA_009379815.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	WHSY01	WHSY01 sp009379815
GB_GCA_013360195.1	Bacteria	Electryoneota	RPQS01	RPQS01	RPQS01	JABWCQ01	JABWCQ01 sp013360195
GB_GCA_003278425.1	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_E	Prochlorococcus_E sp003278425
GB_GCA_036267835.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Palsa-881	Palsa-881 sp036267835
GB_GCA_031269775.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	JAIRLR01	JAIRLR01 sp031269775
GB_GCA_902617375.1	Bacteria	Pseudomonadota	Alphaproteobacteria	TMED127	TMED127	GCA-2691245	GCA-2691245 sp902617375
GB_GCA_021378565.1	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	JAACJU01	JAACJU01 sp021378565
GB_GCA_033721115.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	JAACFB01	JAACFB01 sp033721115
GB_GCA_020073265.1	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Palsa-89	Palsa-89 sp020073265
GB_GCA_037968375.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	CANNFR01	CANNFR01 sp037968375
GB_GCA_025963775.1	Bacteria	Bacteroidota	Bacteroidia	2-12-FULL-35-15	2-12-FULL-35-15	2-12-FULL-35-15	2-12-FULL-35-15 sp025963775
GB_GCA_025458415.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga sp025458415
GB_GCA_024641705.1	Bacteria	Bacteroidota_A	Kryptoniia	Kryptoniales	JAKASW01	JAKASW01	JAKASW01 sp024641705
GB_GCA_025462925.1	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	DSPA01	JAICLA01	JAICLA01 sp025462925
GB_GCA_009787675.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	WCHB1-69	WRNX01	WRNX01 sp009787675
GB_GCA_902773155.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcoides	Ruminococcoides sp902773155
GB_GCA_033762815.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	CAIOSU01	JANRLF01	JANRLF01 sp033762815
GB_GCA_031421015.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	Gallionella sp031421015
GB_GCA_902519625.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902519625
GB_GCA_037444065.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	Draconibacterium sp037444065
GB_GCA_038258415.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Schlegelella_A	Schlegelella_A sp038258415
GB_GCA_944392605.1	Bacteria	Bacillota	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp944392605
GB_GCA_963693105.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Poriferisulfidales	Oxydemutatoceae	Oxydemutator	Oxydemutator sp963693105
GB_GCA_949283215.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	RGIG1874	RGIG1874 sp949283215
GB_GCA_026387775.1	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	2-02-FULL-66-22	2-02-FULL-66-22	2-02-FULL-66-22 sp026387775
GB_GCA_003216755.1	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_A	Prochlorococcus_A sp003216755
RS_GCF_024628865.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp024628865
RS_GCF_002288385.1	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila lacus_D
GB_GCA_026398935.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	SXIZ01	SXIZ01 sp026398935
GB_GCA_002007295.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Cellulosilyticaceae	Epulopiscium_B	Epulopiscium_B sp002007295
GB_GCA_007694145.1	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	SKGI01	SKGI01 sp007694145
RS_GCF_003851685.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp003851685
GB_GCA_031548835.1	Bacteria	Spirochaetota	Spirochaetia	CADAEX01	CADAEX01	WQTU01	WQTU01 sp031548835
GB_GCA_034115005.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp034115005
GB_GCA_018711205.1	Bacteria	Bacillota	Bacilli	Bacillales_D	Amphibacillaceae	Avamphibacillus	Avamphibacillus intestinigallinarum
GB_GCA_030917745.1	Bacteria	Patescibacteriota	Minisyncoccia	Moranbacterales	UBA1568	JAGOSP01	JAGOSP01 sp030917745
GB_GCA_947377625.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	CAILUG01	CAILUG01 sp947377625
GB_GCA_947628905.1	Bacteria	Bacillota	Bacilli	RF39	UBA660	Caccenecus	Caccenecus sp947628905
GB_GCA_947625255.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp947625255
GB_GCA_021798395.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Thiomonas_A	Thiomonas_A sp021798395
GB_GCA_036555845.1	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	DASYRX01	DASYRX01 sp036555845
GB_GCA_946534775.1	Bacteria	Bacillota	Clostridia	Lachnospirales	CAG-274	RGIG4310	RGIG4310 sp946534775
GB_GCA_041160995.1	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp041160995
GB_GCA_015065005.1	Bacteria	Bacillota	Clostridia	Oscillospirales	CAG-272	RGIG2000	RGIG2000 sp015065005
GB_GCA_019509895.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	SCGC-AG-212-J23	SCGC-AG-212-J23 sp019509895
RS_GCF_001049755.1	Bacteria	Spirochaetota	Brachyspiria	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira suanatina
GB_GCA_040755035.1	Bacteria	Desulfobacterota	RBG-13-43-22	RBG-13-43-22	RBG-13-43-22	RBG-13-43-22	RBG-13-43-22 sp040755035
RS_GCF_007994735.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Micrococcaceae	Nesterenkonia	Nesterenkonia populi
GB_GCA_026415315.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylothermaceae	Methylohalobius	Methylohalobius sp026415315
GB_GCA_039919015.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp039919015
GB_GCA_028715625.1	Bacteria	Margulisbacteria	Riflemargulisbacteria	GWF2-35-9	GWF2-35-9	JAQURL01	JAQURL01 sp028715625
GB_GCA_946491665.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I sp946491665
RS_GCF_016805985.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp016805985
GB_GCA_028824685.1	Bacteria	Poribacteria	WGA-4E	WGA-4E	WGA-3G	MSPOR6	MSPOR6 sp028824685
GB_GCA_963553885.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp963553885
RS_GCF_014199215.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium_A	Sphingobium_A boeckii
GB_GCA_002311385.1	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA1141	UBA1141 sp002311385
GB_GCA_937901525.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Onthomorpha	Onthomorpha sp937901525
RS_GCF_964019545.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquirickettsiella	Aquirickettsiella sp964019545
GB_GCA_021770345.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia sp021770345
GB_GCA_039931355.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ginsengibacter	Ginsengibacter sp039931355
GB_GCA_009785345.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	WRMH01	WRMH01 sp009785345
GB_GCA_902527485.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902527485
RS_GCF_013409205.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Janibacter	Janibacter cremeus
GB_GCA_020249125.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Neoroseomonas	Neoroseomonas sp020249125
GB_GCA_038065775.1	Bacteria	Patescibacteriota	Patescibacteriia	Magasanikbacterales	GWA2-37-8	JBBTQE01	JBBTQE01 sp038065775
GB_GCA_017508105.1	Bacteria	Bacillota	Clostridia	Christensenellales	Borkfalkiaceae	RGIG4074	RGIG4074 sp017508105
GB_GCA_037138575.1	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp037138575
GB_GCA_040006615.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp040006615
RS_GCF_002976435.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Solimicrobium	Solimicrobium silvestre
GB_GCA_937951955.1	Bacteria	Bacillota	Bacilli	Bacillales_B	Caldibacillaceae	CALGAD01	CALGAD01 sp937951955
RS_GCF_030161115.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Psychromonas marina
GB_GCA_020859685.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	WRDF01	WRDF01 sp020859685
RS_GCF_000374005.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	Kiloniella laminariae
GB_GCA_009885275.1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium sp009885275
GB_GCA_030635485.1	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	DAOVYS01	DAOVYS01	DAOVYS01 sp030635485
GB_GCA_029007845.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	SUG1228	SUG1228 sp029007845
GB_GCA_034521815.1	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	SLSQ01	SLSQ01 sp034521815
RS_GCF_016650095.1	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_AD	Clostridium_AD sp016650095
GB_GCA_038237685.1	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae	JAAYBF01	JAAYBF01 sp038237685
RS_GCF_000733725.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Chelativorans	Chelativorans basaltis
GB_GCA_035280145.1	Bacteria	Chloroflexota	Dormibacteria	Dormibacterales	Dormibacteraceae	40CM-4-65-16	40CM-4-65-16 sp035280145
GB_GCA_038319835.1	Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5066	UBA5066	Fen-183	Fen-183 sp038319835
GB_GCA_902526075.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MED-G13	MED-G13 sp902526075
RS_GCF_018457165.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Tianweitania	Tianweitania aestuarii
GB_GCA_017522015.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	SIG483	SIG483 sp017522015
GB_GCA_031390545.1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Chthoniobacter sp031390545
GB_GCA_945900795.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645	UBA2645 sp945900795
GB_GCA_022767285.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	JALENY01	JALENY01 sp022767285
GB_GCA_030610765.1	Bacteria	Actinomycetota	CAJVYJ01	CAJVYJ01	JAUVQD01	JAUVQD01	JAUVQD01 sp030610765
RS_GCF_016905445.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp016905445
GB_GCA_038327005.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp038327005
GB_GCA_038316685.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp038316685
GB_GCA_963974215.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Schleiferiaceae	Croceimicrobium	Croceimicrobium sp963974215
GB_GCA_021160705.1	Bacteria	Sumerlaeota	Sumerlaeia	MWCT01	JAGHBZ01	JAGHBZ01	JAGHBZ01 sp021160705
GB_GCA_016937295.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA1556	UBA6267	UBA6267 sp016937295
GB_GCA_943357975.1	Bacteria	Patescibacteriota	Minisyncoccia	UBA9973	UBA1006	CAIXMG01	CAIXMG01 sp943357975
GB_GCA_946187035.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp946187035
RS_GCF_900143545.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia	Yoonia sp900143545
RS_GCF_011302055.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	Sphingomicrobium sinipercae
GB_GCA_030699245.1	Bacteria	Patescibacteriota	Saccharimonadia	CAILAD01	JAUYJX01	JAUYJX01	JAUYJX01 sp030699245
GB_GCA_016928305.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA10428	UBA5072	UBA5072 sp016928305
RS_GCF_001936475.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus marinus
GB_GCA_037440125.1	Bacteria	Acidobacteriota	UBA4820	UBA4820	DSQY01	JAKAJA01	JAKAJA01 sp037440125
GB_GCA_020425315.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas sp020425315
GB_GCA_902793045.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp902793045
GB_GCA_947627065.1	Bacteria	Bacillota	Clostridia	Christensenellales	Borkfalkiaceae	RGIG3732	RGIG3732 sp947627065
RS_GCF_031292145.1	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp031292145
GB_GCA_030527885.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp030527885
GB_GCA_910577055.1	Bacteria	Bacillota	Clostridia	Christensenellales	Borkfalkiaceae	Coproplasma	Coproplasma sp910577055
RS_GCF_003583935.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	Aureimonas flava
RS_GCF_001597725.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Balneatricaceae	Neptuniibacter	Neptuniibacter marinus
GB_GCA_902610315.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902610315
GB_GCA_003142435.1	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA9339	UBA9339	FEN-1226	FEN-1226 sp003142435
GB_GCA_017883415.1	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	JADGNR01	JADGNR01 sp017883415
GB_GCA_030592285.1	Bacteria	WOR-3	32-111	32-111	JAUVJU01	JAUVJU01	JAUVJU01 sp030592285
GB_GCA_019310385.1	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA4427	JAFDEK01	JAFDEK01 sp019310385
RS_GCF_041287095.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp041287095
GB_GCA_040377565.1	Bacteria	Actinomycetota	Actinomycetes	S36-B12	UBA5976	UBA5976	UBA5976 sp040377565
GB_GCA_003644505.1	Bacteria	Omnitrophota	Koll11	Tantalellales	Tantalellaceae	Makaraimicrobium	Makaraimicrobium thalassicum
RS_GCF_005405205.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_A	Enterococcus_A pingfangensis
GB_GCA_016267585.1	Bacteria	Cyanobacteriota	Sericytochromatia	S15B-MN24	VGJW01	JACQUT01	JACQUT01 sp016267585
GB_GCA_028278325.1	Bacteria	Desulfobacterota_B	Binatia	UBA1149	JAJCZL01	JANQEO01	JANQEO01 sp028278325
GB_GCA_934177485.1	Bacteria	Bacillota	Clostridia	TANB77	CAG-508	HGM13634	HGM13634 sp934177485
GB_GCA_024693205.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1425	UBA1425 sp024693205
GB_GCA_024404125.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	UBA737 sp024404125
GB_GCA_039932855.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	JAJKIP01	JAJKIP01 sp039932855
RS_GCF_018688255.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter corsicus
GB_GCA_040381535.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrio_A	Micavibrio_A sp040381535
RS_GCF_003942585.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis_BE
GB_GCA_027451085.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	DAIDKA01	DAIDKA01 sp027451085
GB_GCA_035652815.1	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	DASRDB01	DASRDB01 sp035652815
GB_GCA_027083695.1	Bacteria	Campylobacterota	Campylobacteria	Nautiliales	Nautiliaceae	JALTBU01	JALTBU01 sp027083695
GB_GCA_003552525.1	Bacteria	Bacillota	SLMV01	SLMV01	SLMV01	CSSED11-154	CSSED11-154 sp003552525
GB_GCA_017992305.1	Bacteria	Patescibacteriota	Minisyncoccia	UBA9973	UBA9973	MFUC01	MFUC01 sp017992305
GB_GCA_023432985.1	Bacteria	Bacteroidota	Bacteroidia	CAIKAF01	CAIKAF01	JACVCJ01	JACVCJ01 sp023432985
GB_GCA_025056835.1	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	JANWVS01	JANWVS01 sp025056835
RS_GCF_009883795.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Coxiella sp009883795
RS_GCF_000826645.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	Psychroserpens mesophilus
GB_GCA_039593355.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pseudoduganella	Pseudoduganella sp039593355
GB_GCA_024643625.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Phnomibacter	Phnomibacter sp024643625
GB_GCA_902528735.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902528735
GB_GCA_031425895.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp031425895
GB_GCA_025997715.1	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Breznakiellaceae	Termitinema	Termitinema sp025997715
GB_GCA_030917395.1	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	Ga0077546	Ga0077546 sp030917395
GB_GCA_009379915.1	Bacteria	Actinomycetota	CADDZG01	CADDZG01	WHSQ01	WHSV01	WHSV01 sp009379915
GB_GCA_958428675.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp958428675
GB_GCA_902557995.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902557995
RS_GCF_014306625.1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter fastidiosus
GB_GCA_035540875.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	Sphingomicrobium sp035540875
GB_GCA_038257655.1	Bacteria	Myxococcota	Polyangia	Polyangiales	DASUME01	JBBSJC01	JBBSJC01 sp038257655
RS_GCF_029222925.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus sp029222925
GB_GCA_035546975.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	JARIHC01	JARIHC01 sp035546975
GB_GCA_039195375.1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	SZUA-35	JAHELU01	JAHELU01 sp039195375
RS_GCF_040650635.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp040650635
